710	2464439	5079
711	2469518	3952
712	2473470	7025
713	2480495	5856
714	2486351	2691
715	2489042	5036
716	2494078	10046
717	2504124	4486
718	2508610	4630
719	2513240	8053
720	2521293	5594
721	2526887	2394
722	2529281	4447
723	2533728	8175
724	2541903	3919
725	2545822	11529
726	2557351	8876
727	2566227	3937
728	2570164	1897
729	2572061	3980
730	2576041	4392
731	2580433	3481
732	2583914	5493
733	2589407	15790
734	2605197	31759
735	2636956	11788
736	2648744	2812
737	2651556	3531
738	2655087	2182
739	2657269	4104
740	2661373	3567
741	2664940	2478
742	2667418	9566
743	2676984	2618
744	2679602	2923
745	2682525	4140
746	2686665	3555
747	2690220	2893
748	2693113	13612
749	2706725	3383
750	2710108	974
751	2711082	3019
752	2714101	4316
753	2718417	3239
754	2721656	9876
755	2731532	7690
756	2739222	332
757	2739554	608
758	2740162	361
759	2740523	303
760	2740826	585
761	2741411	530
762	2741941	446
763	2742387	310
764	2742697	597
765	2743294	451
766	2743745	553
767	2744298	543
768	2744841	367
769	2745208	357
770	2745565	520
771	2746085	412
772	2746497	466
773	2746963	488
774	2747451	462
775	2747913	472
776	2748385	322
777	2748707	417
778	2749124	318
779	2749442	319
780	2749761	643
781	2750404	361
782	2750765	363
783	2751128	381
784	2751509	406
785	2751915	329
786	2752244	905
787	2753149	886
788	2754035	944
789	2754979	854
790	2755833	968
791	2756801	891
792	2757692	906
793	2758598	872
794	2759470	911
795	2760381	871
796	2761252	898
797	2762150	878
798	2763028	853
799	2763881	919
800	2764800	898
801	2765698	870
802	2766568	867
803	2767435	893
804	2768328	918
805	2769246	915
806	2770161	1915
807	2772076	1775
808	2773851	1824
809	2775675	2490
810	2778165	2441
811	2780606	1972
812	2782578	2319
813	2784897	1975
814	2786872	1875
815	2788747	2086
816	2790833	520
817	2791353	396
818	2791749	311
819	2792060	266
820	2792326	230
821	2792556	429
822	2792985	396
823	2793381	224
824	2793605	196
825	2793801	262
826	2794063	294
827	2794357	347
828	2794704	221
829	2794925	337
830	2795262	189
831	2795451	478
832	2795929	354
833	2796283	249
834	2796532	308
835	2796840	305
836	2797145	247
837	2797392	306
838	2797698	179
839	2797877	362
840	2798239	493
841	2798732	195
842	2798927	235
843	2799162	288
844	2799450	261
845	2799711	405
846	2800116	145
847	2800261	923
848	2801184	313
849	2801497	322
850	2801819	347
851	2802166	194
852	2802360	238
853	2802598	290
854	2802888	480
855	2803368	206
856	2803574	4795
857	2808369	8181
858	2816550	10019
859	2826569	1288
860	2827857	7495
861	2835352	16457
862	2851809	6755
863	2858564	8724
864	2867288	5343
865	2872631	2673
866	2875304	1411
867	2876715	3815
868	2880530	3706
869	2884236	1484
870	2885720	9685
871	2895405	12107
872	2907512	8332
873	2915844	3510
874	2919354	4845
875	2924199	2020
876	2926219	2820
877	2929039	3168
878	2932207	24363
879	2956570	1997
880	2958567	2931
881	2961498	1137
882	2962635	2154
883	2964789	17650
884	2982439	14776
885	2997215	3820
886	3001035	568
887	3001603	572
888	3002175	429
889	3002604	245
890	3002849	235
891	3003084	237
892	3003321	2065
893	3005386	892
894	3006278	2425
895	3008703	1843
896	3010546	2737
897	3013283	3313
898	3016596	2004
899	3018600	2379
900	3020979	1666
901	3022645	2386
902	3025031	1680
903	3026711	1671
904	3028382	1337
905	3029719	5115
906	3034834	1523
907	3036357	3556
908	3039913	2314
909	3042227	1303
910	3043530	3628
911	3047158	2155
912	3049313	4697
913	3054010	287
914	3054297	276
915	3054573	287
916	3054860	300
917	3055160	286
918	3055446	304
919	3055750	524
920	3056274	709
921	3056983	537
922	3057520	701
923	3058221	701
924	3058922	631
925	3059553	727
926	3060280	405
927	3060685	817
928	3061502	841
929	3062343	186
930	3062529	188
931	3062717	189
932	3062906	190
933	3063096	215
934	3063311	213
935	3063524	185
936	3063709	207
937	3063916	193
938	3064109	196
939	3064305	6374
940	3070679	9968
941	3080647	7896
942	3088543	4340
943	3092883	6780
944	3099663	6234
945	3105897	3194
946	3109091	2551
947	3111642	1582
948	3113224	4016
949	3117240	3256
950	3120496	3844
951	3124340	2985
952	3127325	28732
953	3156057	7236
954	3163293	6266
955	3169559	1761
956	3171320	1796
957	3173116	1540
958	3174656	1217
959	3175873	14011
960	3189884	5863
961	3195747	7121
962	3202868	7572
963	3210440	7040
964	3217480	3999
965	3221479	8197
966	3229676	11579
967	3241255	6061
968	3247316	7429
969	3254745	267
970	3255012	841
971	3255853	537
972	3256390	605
973	3256995	525
974	3257520	561
975	3258081	492
976	3258573	626
977	3259199	678
978	3259877	851
979	3260728	656
980	3261384	510
981	3261894	587
982	3262481	537
983	3263018	706
984	3263724	421
985	3264145	474
986	3264619	492
987	3265111	296
988	3265407	560
989	3265967	536
990	3266503	236
991	3266739	381
992	3267120	260
993	3267380	583
994	3267963	427
995	3268390	415
996	3268805	451
997	3269256	503
998	3269759	398
999	3270157	408
1000	3270565	348
1001	3270913	394
1002	3271307	411
1003	3271718	402
1004	3272120	407
1005	3272527	433
1006	3272960	403
1007	3273363	414
1008	3273777	412
1009	3274189	411
1010	3274600	435
1011	3275035	410
1012	3275445	404
1013	3275849	411
1014	3276260	268
1015	3276528	842
1016	3277370	538
1017	3277908	606
1018	3278514	526
1019	3279040	562
1020	3279602	493
1021	3280095	627
